cm_end,bit_score,rfam_acc,evalue_score,cm_start,pdb_id,chain,pdb_end,pdb_start,id,description
40,67.10,RF00175,3.2e-13,1,6bg9,B,44,5,HIV-1_DIS,Human immunodeficiency virus type 1 dimerisation initiation site
37,48.20,RF00175,7.6e-09,5,2d1b,B,36,4,HIV-1_DIS,Human immunodeficiency virus type 1 dimerisation initiation site
37,48.20,RF00175,7.6e-09,5,2d1a,A,36,4,HIV-1_DIS,Human immunodeficiency virus type 1 dimerisation initiation site
40,67.10,RF00175,3.2e-13,1,6bg9,A,44,5,HIV-1_DIS,Human immunodeficiency virus type 1 dimerisation initiation site
37,48.20,RF00175,7.6e-09,5,2d1a,B,36,4,HIV-1_DIS,Human immunodeficiency virus type 1 dimerisation initiation site
40,48.90,RF00175,2e-08,1,2n1q,A,89,55,HIV-1_DIS,Human immunodeficiency virus type 1 dimerisation initiation site
37,48.20,RF00175,7.6e-09,5,2d1b,A,36,4,HIV-1_DIS,Human immunodeficiency virus type 1 dimerisation initiation site
36,42.60,RF00175,1.4e-07,6,2gm0,B,33,3,HIV-1_DIS,Human immunodeficiency virus type 1 dimerisation initiation site
36,42.60,RF00175,1.4e-07,6,2gm0,A,33,3,HIV-1_DIS,Human immunodeficiency virus type 1 dimerisation initiation site
1533,1553.30,RF00177,0,1,4v7t,AA,1533,1,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1508.10,RF00177,0,1,5dox,1a,1519,1,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1505.00,RF00177,0,1,5e7k,1G,1520,2,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1564.70,RF00177,0,1,6wnw,3,1539,1,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1508.10,RF00177,0,1,7rqb,2a,1519,1,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1508.10,RF00177,0,1,7u2j,2a,1519,1,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1508.10,RF00177,0,1,1jgp,A,1520,2,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1492,68.40,RF00177,4.7e-20,1388,3izz,E,100,1,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1508.10,RF00177,0,1,4y4p,2a,1519,1,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1508.10,RF00177,0,1,5j4c,2a,1519,1,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1558.30,RF00177,0,1,6osq,2,1534,1,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1577.50,RF00177,0,1,6xdq,D,1542,1,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
982,184.80,RF00177,8e-57,481,7pkq,3,393,1,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1558.30,RF00177,0,1,7zta,16S1,1534,1,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1553.30,RF00177,0,1,3jce,a,1533,1,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1503.80,RF00177,0,1,4lfa,A,1520,2,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1477.50,RF00177,0,1,6b4v,A,1507,1,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1477.50,RF00177,0,1,6bok,DB,1507,1,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1577.60,RF00177,0,1,6ztl,AA,1542,1,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1577.50,RF00177,0,1,8emm,A,1542,1,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1508.10,RF00177,0,1,4v7z,AA,1520,2,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1505.00,RF00177,0,1,5ib8,13,1520,2,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1523,1485.00,RF00177,0,1,5iwa,A,1509,1,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1564.70,RF00177,0,1,5l3p,a,1539,1,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1508.10,RF00177,0,1,5lmq,A,1520,2,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1508.10,RF00177,0,1,6xhw,2a,1519,1,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1522,250.90,RF00177,1.2e-77,9,6zm5,AA,948,3,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1508.10,RF00177,0,1,2vqf,A,1520,2,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1564.70,RF00177,0,1,6wd3,3,1539,1,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1564.70,RF00177,0,1,4u20,AA,1539,1,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1508.10,RF00177,0,1,4wzo,1G,1520,2,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1508.10,RF00177,0,1,5w4k,2a,1519,1,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1508.10,RF00177,0,1,7lh5,CA,1520,2,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1553.30,RF00177,0,1,3j2f,N,1533,1,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1522,1483.00,RF00177,0,1,4v7m,CA,1508,1,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1508.10,RF00177,0,1,7rq9,1a,1519,1,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1606.00,RF00177,0,1,7unw,a,1536,1,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1522,1475.00,RF00177,0,9,4v9i,AA,1504,5,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1508.10,RF00177,0,1,5czp,XA,1519,1,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1564.70,RF00177,0,1,5lze,a,1539,1,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1507.80,RF00177,0,1,5vpp,QA,1519,1,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1553.80,RF00177,0,1,5zeu,a,1526,5,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1508.10,RF00177,0,1,6cao,A,1520,2,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1577.50,RF00177,0,1,6vz7,D,1542,1,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1446.40,RF00177,0,1,7piq,5,1517,2,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1508.10,RF00177,0,1,7v2l,A,1520,2,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1508.10,RF00177,0,1,1vvj,QA,1520,2,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1525,1478.20,RF00177,0,9,4v4g,AA,1526,5,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1508.10,RF00177,0,1,4wro,13,1520,2,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1577.50,RF00177,0,1,6x7k,D,1542,1,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1508.10,RF00177,0,1,6xqd,1a,1519,1,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1446.40,RF00177,0,1,7pal,5,1517,2,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1508.10,RF00177,0,1,1vy6,AA,1519,1,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
564,50.60,RF00177,1.4e-14,505,3izz,D,60,1,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1503.80,RF00177,0,1,4lfc,A,1520,2,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1508.10,RF00177,0,1,4v7y,AA,1520,2,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1524,1477.10,RF00177,0,9,4xej,A16S,1506,5,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1508.10,RF00177,0,1,6gsj,1G,1520,2,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1508.10,RF00177,0,1,6o97,1a,1519,1,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1508.10,RF00177,0,1,6xqe,1a,1519,1,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,597.10,RF00177,1.6e-188,1,6yw5,aa,1853,46,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1522,250.60,RF00177,1.5e-77,9,6zsd,AA,949,4,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1446.40,RF00177,0,1,7pas,5,1517,2,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1577.50,RF00177,0,1,3dg4,A,1542,1,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1488.50,RF00177,0,1,4ox9,A,1513,2,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1577.50,RF00177,0,1,4v9p,FA,1542,1,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1564.70,RF00177,0,1,4wf1,CA,1539,1,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1522,1475.00,RF00177,0,9,4wt8,Ab,1504,5,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1564.70,RF00177,0,1,6awd,A,1539,1,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1508.10,RF00177,0,1,6cfl,1a,1519,1,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1446.40,RF00177,0,1,7pir,5,1517,2,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1502.40,RF00177,0,1,4ji4,A,1520,2,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1508.10,RF00177,0,1,4v4p,BA,1520,2,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1540.20,RF00177,0,1,4v61,AA,1491,2,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1508.10,RF00177,0,1,4y4o,1a,1519,1,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1508.10,RF00177,0,1,5fdv,2a,1519,1,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1540.20,RF00177,0,1,5x8p,a,1491,2,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1564.70,RF00177,0,1,7k51,3,1539,1,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1558.30,RF00177,0,1,7n2c,16,1534,1,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1577.50,RF00177,0,1,7nas,A,1542,1,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1609.90,RF00177,0,8,7p7r,a,1555,2,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1575.30,RF00177,0,1,7uvv,a,1539,3,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1508.10,RF00177,0,1,8cvk,1a,1519,1,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1497.70,RF00177,0,1,1fka,A,1516,2,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1508.10,RF00177,0,1,4v4s,AA,1520,2,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1508.10,RF00177,0,1,4v5n,AA,1520,2,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1577.50,RF00177,0,1,4v6s,BA,1542,1,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1508.10,RF00177,0,1,5f8k,2a,1519,1,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1508.10,RF00177,0,1,5lmr,A,1520,2,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,260.20,RF00177,2.1e-80,1,5mrc,aa,1634,8,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1553.80,RF00177,0,1,5o5j,A,1526,5,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1508.10,RF00177,0,1,5vpo,XA,1519,1,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1564.70,RF00177,0,1,6wdj,3,1539,1,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1553.30,RF00177,0,1,3j2b,N,1533,1,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1503.80,RF00177,0,1,4dr1,A,1520,2,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1525,1551.30,RF00177,0,9,4v7t,CA,1530,5,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1524,1477.40,RF00177,0,9,4v8d,AA,1506,5,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1506.60,RF00177,0,1,4v97,AA,1520,2,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1508.10,RF00177,0,1,5hd1,1a,1519,1,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1523,239.70,RF00177,4.7e-74,9,6nf8,A,951,4,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1569.70,RF00177,0,1,7s1g,C,1540,1,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1606.00,RF00177,0,1,7unu,a,1536,1,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1577.50,RF00177,0,1,4v4q,CA,1542,1,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1484.90,RF00177,0,1,4w29,CA,1511,1,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1508.10,RF00177,0,1,4w2g,AA,1519,1,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1508.10,RF00177,0,1,4wsm,1G,1520,2,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1508.10,RF00177,0,1,6n9f,1a,1519,1,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1523,1601.20,RF00177,0,9,6s13,a,1539,6,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1508.10,RF00177,0,1,6uo1,1a,1519,1,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1564.70,RF00177,0,1,6wde,3,1539,1,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1446.40,RF00177,0,1,7pio,5,1517,2,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1508.10,RF00177,0,1,7rqd,1a,1519,1,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1508.10,RF00177,0,1,1n32,A,1520,2,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1508.10,RF00177,0,1,3oto,A,1520,2,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1508.10,RF00177,0,1,6nwy,QA,1519,1,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1564.70,RF00177,0,1,6y69,a,1539,1,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1567.10,RF00177,0,1,7afh,1,1541,1,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1548.30,RF00177,0,1,7oj0,A,1519,1,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,260.20,RF00177,2.2e-80,1,8d8k,a,1698,72,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1508.10,RF00177,0,1,4b3m,A,1519,1,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1508.10,RF00177,0,1,4v8u,AA,1520,2,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1505.00,RF00177,0,1,4wt1,1G,1520,2,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1564.70,RF00177,0,1,6gxn,a,1539,1,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1555.10,RF00177,0,1,6h4n,a,1534,1,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1564.70,RF00177,0,1,6wd5,3,1539,1,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1577.50,RF00177,0,1,3jbu,A,1542,1,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1564.70,RF00177,0,1,5u9g,A,1539,1,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1522,1477.70,RF00177,0,1,6bz6,QA,1508,1,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1581.50,RF00177,0,1,6ypu,4,1539,3,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1627.70,RF00177,0,1,7bgd,a,1554,2,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1577.50,RF00177,0,1,7pjz,a,1542,1,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1564.70,RF00177,0,1,7sso,3,1539,1,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1606.00,RF00177,0,1,7unv,a,1536,1,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1500.10,RF00177,0,1,4dv7,A,1520,2,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1503.80,RF00177,0,1,4nxm,A,1520,2,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1564.70,RF00177,0,1,4u24,AA,1539,1,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1508.10,RF00177,0,1,4v5m,AA,1520,2,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1508.10,RF00177,0,1,4v7w,CA,1520,2,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1564.70,RF00177,0,1,6wdm,3,1539,1,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1567.10,RF00177,0,1,7af3,1,1541,1,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1508.10,RF00177,0,1,7rq8,1a,1519,1,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1508.10,RF00177,0,1,7rqc,1a,1519,1,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1488.40,RF00177,0,1,1i94,A,1514,1,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1508.10,RF00177,0,1,1vy7,AA,1519,1,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1503.80,RF00177,0,1,4ji8,A,1520,2,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1508.10,RF00177,0,1,4v4r,AA,1520,2,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1577.50,RF00177,0,1,4v64,AA,1542,1,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1508.10,RF00177,0,1,4v8h,CA,1520,2,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1577.50,RF00177,0,1,4woi,DA,1542,1,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1505.00,RF00177,0,1,5e7k,13,1520,2,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1508.10,RF00177,0,1,6cfk,1a,1519,1,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1508.10,RF00177,0,1,6o3m,XA,1519,1,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1508.10,RF00177,0,1,6of1,1a,1519,1,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1508.10,RF00177,0,1,6osi,XA,1519,1,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1564.70,RF00177,0,1,6wdc,3,1539,1,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1569.70,RF00177,0,1,7ac7,2,1540,1,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1560.70,RF00177,0,1,7nbu,A,1539,1,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1522,250.90,RF00177,1.2e-77,9,7po0,A,949,4,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1569.70,RF00177,0,1,7s1h,C,1540,1,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1499.70,RF00177,0,1,4v6f,BA,1516,1,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1505.00,RF00177,0,1,5ibb,13,1520,2,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1564.70,RF00177,0,1,7tos,16S,1539,1,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
980,126.40,RF00177,4.3e-38,488,8a22,B3,379,1,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1558.30,RF00177,0,1,8akn,B,1534,1,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1577.50,RF00177,0,1,4v55,CA,1542,1,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1508.10,RF00177,0,1,4v5l,AA,1520,2,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1508.10,RF00177,0,1,4v5p,AA,1520,2,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1553.30,RF00177,0,1,5iqr,2,1533,1,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1547.90,RF00177,0,1,5u4i,a,1533,1,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1508.10,RF00177,0,1,6nuo,QA,1519,1,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1522,250.60,RF00177,1.5e-77,9,6zsg,AA,949,4,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1558.30,RF00177,0,1,7oig,2,1534,1,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1553.30,RF00177,0,1,4v72,AA,1533,1,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1524,1477.40,RF00177,0,9,4v8f,BA,1506,5,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1505.00,RF00177,0,1,5el4,1G,1520,2,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1567.10,RF00177,0,1,7afk,1,1541,1,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1558.30,RF00177,0,1,7ug7,16,1534,1,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1553.30,RF00177,0,1,3j2a,N,1533,1,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1503.80,RF00177,0,1,4lf7,A,1520,2,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1502.40,RF00177,0,1,4v4a,AA,1535,1,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1524,1477.10,RF00177,0,9,4v83,AA,1506,5,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1508.10,RF00177,0,1,4w4g,XA,1520,2,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1508.10,RF00177,0,1,5hcq,1a,1519,1,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1564.70,RF00177,0,1,5kpw,26,1539,1,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,597.10,RF00177,1.6e-188,1,6ywy,aa,1853,46,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1575.30,RF00177,0,1,7ryf,a,1539,3,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1508.10,RF00177,0,1,7v2o,A,1520,2,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,260.20,RF00177,2.2e-80,1,8d8j,a,1698,72,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1553.30,RF00177,0,1,3j2d,N,1533,1,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1508.10,RF00177,0,1,4tuc,XA,1520,2,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1508.10,RF00177,0,1,4v5k,CA,1520,2,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1577.50,RF00177,0,1,4v9p,HA,1542,1,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1558.30,RF00177,0,1,5it8,AA,1534,1,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1558.30,RF00177,0,1,5j91,AA,1534,1,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1508.10,RF00177,0,1,6otr,XA,1519,1,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1577.50,RF00177,0,1,6vyw,D,1542,1,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1564.70,RF00177,0,1,6wd4,3,1539,1,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1508.10,RF00177,0,1,7md7,2a,1519,1,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1523.70,RF00177,0,1,8cwo,A,1529,5,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1503.80,RF00177,0,1,4dr2,A,1520,2,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1577.50,RF00177,0,1,4v6n,BA,1542,1,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1502.70,RF00177,0,1,4v8j,CA,1520,2,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1508.10,RF00177,0,1,4v8o,AA,1520,2,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1522,1475.00,RF00177,0,9,4v8x,AA,1504,5,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1553.30,RF00177,0,1,4www,XA,1533,1,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1564.70,RF00177,0,1,5kps,27,1539,1,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1508.10,RF00177,0,1,6otr,QA,1519,1,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1575.30,RF00177,0,1,7m4u,a,1539,3,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1446.40,RF00177,0,1,7phb,5,1517,2,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1575.30,RF00177,0,1,7uvy,a,1539,3,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1488.40,RF00177,0,1,1i95,A,1514,1,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1631.20,RF00177,0,1,5ngm,Aa,1553,2,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1508.10,RF00177,0,1,6nta,QA,1519,1,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1558.30,RF00177,0,1,6q97,2,1534,1,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,264.40,RF00177,9.6e-81,1,6ydp,BA,1037,66,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
1533,1577.50,RF00177,0,1,7oe0,A,1542,1,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
742,80.30,RF00177,7.4e-24,642,1ysh,B,101,1,SSU_rRNA_bacteria,Bacterial small subunit ribosomal RNA
